lat,lon,cooplabmst_ID,DSP_sample_ID,DSP_Pedon_ID,DSP_Pedon,layer_no,KSSL_labsampnum,pedon_ID,DSP_Plot_ID,Pedon_Num,UserPedonID,laydesg_ID,hzdesg,top_cm,bottom_cm,soc_pct_mass,measured_bulk_density_g_cm3,gee_point_id
32.775734,-101.947185,407,CVT-3-3-2,CVT-3-3,P8_R3c,2,18N06106,211,CVT-3,c,,407.0,Ap,5.0,10.0,0.37,1.21,dsp4sh_000041
32.775734,-101.947185,408,CVT-3-3-3,CVT-3-3,P8_R3c,3,18N06107,211,CVT-3,c,,408.0,Ap,10.0,35.0,0.17,1.56,dsp4sh_000041
32.775734,-101.947185,409,CVT-3-3-4,CVT-3-3,P8_R3c,4,,211,CVT-3,c,,409.0,Bt1,35.0,75.0,0.22,1.41,dsp4sh_000041
32.775734,-101.947185,410,CVT-3-3-5,CVT-3-3,P8_R3c,5,,211,CVT-3,c,,410.0,Bt2,75.0,100.0,0.15,1.41,dsp4sh_000041
32.775683,-101.947009,411,NTR-3-1-1,NTR-3-1,P9_R3a,1,18N06108,212,NTR-3,a,,,,,,0.72,0.98,dsp4sh_000040
32.775683,-101.947009,412,NTR-3-1-2,NTR-3-1,P9_R3a,2,18N06109,212,NTR-3,a,,,,,,0.54,1.14,dsp4sh_000040
32.775683,-101.947009,413,NTR-3-1-3,NTR-3-1,P9_R3a,3,18N06110,212,NTR-3,a,,,,,,0.22,1.53,dsp4sh_000040
32.775683,-101.947009,414,NTR-3-1-4,NTR-3-1,P9_R3a,4,,212,NTR-3,a,,,,,,0.23,1.45,dsp4sh_000040
32.775683,-101.947009,415,NTR-3-1-5,NTR-3-1,P9_R3a,5,,212,NTR-3,a,,,,,,0.18,1.14,dsp4sh_000040
32.775683,-101.947009,416,NTR-3-2-1,NTR-3-2,P9_R3b,1,18N06111,213,NTR-3,b,,,,,,0.91,1.39,dsp4sh_000040
32.775683,-101.947009,417,NTR-3-2-2,NTR-3-2,P9_R3b,2,18N06112,213,NTR-3,b,,,,,,0.61,1.21,dsp4sh_000040
32.775683,-101.947009,418,NTR-3-2-3,NTR-3-2,P9_R3b,3,18N06113,213,NTR-3,b,,,,,,0.15,1.37,dsp4sh_000040
32.775683,-101.947009,419,NTR-3-2-4,NTR-3-2,P9_R3b,4,,213,NTR-3,b,,,,,,0.33,1.46,dsp4sh_000040
32.775683,-101.947009,420,NTR-3-2-5,NTR-3-2,P9_R3b,5,,213,NTR-3,b,,,,,,0.24,1.41,dsp4sh_000040
32.775683,-101.947009,421,NTR-3-3-1,NTR-3-3,P9_R3c,1,18N06114,214,NTR-3,c,,,,,,0.69,1.43,dsp4sh_000040
32.775683,-101.947009,422,NTR-3-3-2,NTR-3-3,P9_R3c,2,18N06115,214,NTR-3,c,,,,,,0.33,1.58,dsp4sh_000040
32.775683,-101.947009,423,NTR-3-3-3,NTR-3-3,P9_R3c,3,18N06116,214,NTR-3,c,,,,,,0.14,1.44,dsp4sh_000040
32.775683,-101.947009,424,NTR-3-3-4,NTR-3-3,P9_R3c,4,,214,NTR-3,c,,,,,,0.17,1.53,dsp4sh_000040
32.775683,-101.947009,425,NTR-3-3-5,NTR-3-3,P9_R3c,5,,214,NTR-3,c,,,,,,0.14,1.46,dsp4sh_000040
46.78188975,-117.0822114,522,ASP2-1-1,ASP2-1,CK-1A-ASP2,1,19N01487,268,ASP2,1,,522.0,Ap1a,0.0,5.0,2.8592,0.76,dsp4sh_000218
46.78188975,-117.0822114,523,ASP2-1-2,ASP2-1,CK-1A-ASP2,2,19N01488,268,ASP2,1,,523.0,Ap1b,5.0,10.0,2.1884,0.98,dsp4sh_000218
46.78188975,-117.0822114,524,ASP2-1-3,ASP2-1,CK-1A-ASP2,3,19N01489,268,ASP2,1,,524.0,Ap2,10.0,29.0,1.8814,1.35,dsp4sh_000218
46.78188975,-117.0822114,525,ASP2-1-4,ASP2-1,CK-1A-ASP2,4,19N01490,268,ASP2,1,,525.0,A,29.0,65.0,1.4542,1.18,dsp4sh_000218
46.78188975,-117.0822114,526,ASP2-1-5,ASP2-1,CK-1A-ASP2,5,19N01491,268,ASP2,1,,526.0,AB,65.0,88.0,0.98112,1.09,dsp4sh_000218
46.78188975,-117.0822114,527,ASP2-1-6,ASP2-1,CK-1A-ASP2,6,,268,ASP2,1,,527.0,Bw1,88.0,122.0,0.72931,,dsp4sh_000218
46.78188975,-117.0822114,528,ASP2-2-1,ASP2-2,CK-1B-ASP2,1,19N01492,270,ASP2,2,,528.0,Ap1a,0.0,5.0,2.6852,0.51,dsp4sh_000218
46.78188975,-117.0822114,529,ASP2-2-2,ASP2-2,CK-1B-ASP2,2,19N01493,270,ASP2,2,,529.0,Ap1b,5.0,10.0,2.5545,0.65,dsp4sh_000218
46.78188975,-117.0822114,530,ASP2-2-3,ASP2-2,CK-1B-ASP2,3,19N01494,270,ASP2,2,,530.0,Ap2,10.0,32.0,1.4813,1.09,dsp4sh_000218
46.78188975,-117.0822114,531,ASP2-2-4,ASP2-2,CK-1B-ASP2,4,19N01495,270,ASP2,2,,531.0,A,32.0,77.0,0.96083,1.04,dsp4sh_000218
46.78188975,-117.0822114,532,ASP2-2-5,ASP2-2,CK-1B-ASP2,5,19N01496,270,ASP2,2,,532.0,AB,77.0,98.0,0.49108,1.2,dsp4sh_000218
46.78188975,-117.0822114,533,ASP2-2-6,ASP2-3,CK-1B-ASP2,6,,272,ASP2,2,,533.0,Bw1,98.0,122.0,0.28,,dsp4sh_000218
46.78188975,-117.0822114,534,ASP2-3-1,ASP2-3,CK-1C-ASP2,1,19N01497,272,ASP2,2,,534.0,Ap1a,0.0,5.0,2.3962,0.66,dsp4sh_000218
46.78188975,-117.0822114,535,ASP2-3-2,ASP2-3,CK-1C-ASP2,2,19N01498,272,ASP2,2,,535.0,Ap1b,5.0,10.0,2.7359,0.83,dsp4sh_000218
46.78188975,-117.0822114,536,ASP2-3-3,ASP2-3,CK-1C-ASP2,3,19N01499,272,ASP2,2,,536.0,Ap2,10.0,39.0,2.319,1.18,dsp4sh_000218
46.78188975,-117.0822114,537,ASP2-3-4,ASP2-3,CK-1C-ASP2,4,19N01500,272,ASP2,2,,537.0,A,39.0,64.0,1.541,1.28,dsp4sh_000218
46.78188975,-117.0822114,538,ASP2-3-5,ASP2-3,CK-1C-ASP2,5,19N01501,272,ASP2,2,,538.0,AB,64.0,89.0,0.76323,1.07,dsp4sh_000218
46.78188975,-117.0822114,539,ASP2-3-6,ASP2-3,CK-1C-ASP2,6,,272,ASP2,2,,539.0,Bw1,89.0,108.0,0.39041,,dsp4sh_000218
46.78188975,-117.0822114,540,ASP2-3-7,ASP2-3,CK-1C-ASP2,7,,272,ASP2,2,,540.0,Bw2,108.0,122.0,0.52572,,dsp4sh_000218
46.78188975,-117.0822114,541,BAU9-1-1,BAU9-1,CK-2A-BAU9,1,19N01529,273,BAU9,9,,541.0,Ap1a,0.0,5.0,1.4886,0.79,dsp4sh_000218
46.78188975,-117.0822114,542,BAU9-1-2,BAU9-1,CK-2A-BAU9,2,19N01530,273,BAU9,9,,542.0,Ap1b,5.0,10.0,1.3078,0.75,dsp4sh_000218
46.78188975,-117.0822114,543,BAU9-1-3,BAU9-1,CK-2A-BAU9,3,19N01531,273,BAU9,9,,543.0,Ap2,10.0,33.0,1.1747,1.31,dsp4sh_000218
46.78188975,-117.0822114,544,BAU9-1-4,BAU9-1,CK-2A-BAU9,4,19N01532,273,BAU9,9,,544.0,A,33.0,68.0,0.94565,1.2,dsp4sh_000218
46.78188975,-117.0822114,545,BAU9-1-5,BAU9-1,CK-2A-BAU9,5,19N01533,273,BAU9,9,,545.0,AB,68.0,89.0,0.61908,1.48,dsp4sh_000218
46.78188975,-117.0822114,546,BAU9-1-6,BAU9-1,CK-2A-BAU9,6,,273,BAU9,9,,546.0,Bw1,89.0,106.0,0.37446,1.24,dsp4sh_000218
46.78188975,-117.0822114,547,BAU9-1-7,BAU9-1,CK-2A-BAU9,7,,273,BAU9,9,,547.0,Bw2,106.0,122.0,0.22639,1.26,dsp4sh_000218
46.78188975,-117.0822114,548,BAU9-2-1,BAU9-2,CK-2B-BAU9,1,19N01534,274,BAU9,9,,548.0,Ap1a,0.0,5.0,1.5816,0.7,dsp4sh_000218
46.78188975,-117.0822114,549,BAU9-2-2,BAU9-2,CK-2B-BAU9,2,19N01535,274,BAU9,9,,549.0,Ap1b,5.0,10.0,1.5013,0.88,dsp4sh_000218
46.78188975,-117.0822114,550,BAU9-2-3,BAU9-2,CK-2B-BAU9,3,19N01536,274,BAU9,9,,550.0,Ap2,10.0,31.0,1.1734,1.38,dsp4sh_000218
46.78188975,-117.0822114,551,BAU9-2-4,BAU9-2,CK-2B-BAU9,4,19N01537,274,BAU9,9,,551.0,A,31.0,60.0,0.86227,1.09,dsp4sh_000218
46.78188975,-117.0822114,552,BAU9-2-5,BAU9-2,CK-2B-BAU9,5,19N01538,274,BAU9,9,,552.0,AB,60.0,83.0,0.57909,0.69,dsp4sh_000218
46.78188975,-117.0822114,553,BAU9-2-6,BAU9-2,CK-2B-BAU9,6,,274,BAU9,9,,553.0,Bw1,83.0,103.0,0.56826,1.3,dsp4sh_000218
46.78188975,-117.0822114,554,BAU9-2-7,BAU9-2,CK-2B-BAU9,7,,274,BAU9,9,,554.0,Bw2,103.0,122.0,0.42772,1.13,dsp4sh_000218
46.78188975,-117.0822114,555,BAU9-3-1,BAU9-3,CK-2C-BAU9,1,19N01539,275,BAU9,9,,555.0,Ap1a,0.0,5.0,1.6908,0.99,dsp4sh_000218
46.78188975,-117.0822114,556,BAU9-3-2,BAU9-3,CK-2C-BAU9,2,19N01540,275,BAU9,9,,556.0,Ap1b,5.0,10.0,1.5988,0.87,dsp4sh_000218
46.78188975,-117.0822114,557,BAU9-3-3,BAU9-3,CK-2C-BAU9,3,19N01541,275,BAU9,9,,557.0,Ap2,10.0,30.0,1.3883,,dsp4sh_000218
46.78188975,-117.0822114,558,BAU9-3-4,BAU9-3,CK-2C-BAU9,4,19N01542,275,BAU9,9,,558.0,A,30.0,59.0,1.1153,,dsp4sh_000218
46.78188975,-117.0822114,559,BAU9-3-5,BAU9-3,CK-2C-BAU9,5,19N01543,275,BAU9,9,,559.0,AB,59.0,86.0,0.64053,1.15,dsp4sh_000218
46.78188975,-117.0822114,560,BAU9-3-6,BAU9-3,CK-2C-BAU9,6,,275,BAU9,9,,560.0,Bw1,86.0,102.0,0.48216,,dsp4sh_000218
46.78188975,-117.0822114,561,BAU9-3-7,BAU9-3,CK-2C-BAU9,7,,275,BAU9,9,,561.0,Bw2,102.0,122.0,0.2709,,dsp4sh_000218
46.78836813,-117.4595977,562,ASP10-1-1,ASP10-1,JEA-1A-ASP10,1,19N01544,278,ASP10,10,,562.0,Ap1a,0.0,5.0,2.18,,dsp4sh_000220
46.78836813,-117.4595977,563,ASP10-1-2,ASP10-1,JEA-1A-ASP10,2,19N01545,278,ASP10,10,,563.0,Ap1b,5.0,10.0,1.37,,dsp4sh_000220
46.78836813,-117.4595977,564,ASP10-1-3,ASP10-1,JEA-1A-ASP10,3,19N01546,278,ASP10,10,,564.0,Ap2,10.0,33.0,1.12,1.11,dsp4sh_000220
46.78836813,-117.4595977,565,ASP10-1-4,ASP10-1,JEA-1A-ASP10,4,19N01547,278,ASP10,10,,565.0,A,33.0,60.0,0.48,1.03,dsp4sh_000220
46.78836813,-117.4595977,566,ASP10-1-5,ASP10-1,JEA-1A-ASP10,5,19N01548,278,ASP10,10,,566.0,AB,60.0,82.0,0.36,1.07,dsp4sh_000220
46.78836813,-117.4595977,567,ASP10-1-6,ASP10-1,JEA-1A-ASP10,6,,278,ASP10,10,,567.0,Bw1,82.0,106.0,0.28,0.98,dsp4sh_000220
46.78836813,-117.4595977,568,ASP10-1-7,ASP10-1,JEA-1A-ASP10,7,,278,ASP10,10,,568.0,Bw2,106.0,122.0,0.17,1.41,dsp4sh_000220
46.788368,-117.4595978,569,ASP10-2-1,ASP10-2,JEA-1B-ASP10,1,19N01549,280,ASP10,10,,569.0,Ap1a,0.0,5.0,1.63,,dsp4sh_000219
46.788368,-117.4595978,570,ASP10-2-2,ASP10-2,JEA-1B-ASP10,2,19N01550,280,ASP10,10,,570.0,Ap1b,5.0,10.0,1.17,,dsp4sh_000219
46.788368,-117.4595978,571,ASP10-2-3,ASP10-2,JEA-1B-ASP10,3,19N01551,280,ASP10,10,,571.0,Ap2,10.0,32.0,1.0,1.1,dsp4sh_000219
46.788368,-117.4595978,572,ASP10-2-4,ASP10-2,JEA-1B-ASP10,4,19N01552,280,ASP10,10,,572.0,A,32.0,55.0,0.44,1.23,dsp4sh_000219
46.788368,-117.4595978,573,ASP10-2-5,ASP10-2,JEA-1B-ASP10,5,19N01553,280,ASP10,10,,573.0,AB,55.0,84.0,0.23,1.06,dsp4sh_000219
46.788368,-117.4595978,574,ASP10-2-6,ASP10-2,JEA-1B-ASP10,6,,280,ASP10,10,,574.0,Bw1,84.0,108.0,0.16,0.99,dsp4sh_000219
46.788368,-117.4595978,575,ASP10-2-7,ASP10-2,JEA-1B-ASP10,7,,280,ASP10,10,,575.0,Bw2,108.0,122.0,0.08,0.96,dsp4sh_000219
46.78836851,-117.4595972,576,ASP10-3-1,ASP10-3,JEA-1C-ASP10,1,19N01554,281,ASP10,10,,576.0,Ap1a,0.0,5.0,0.77,,dsp4sh_000221
46.78836851,-117.4595972,577,ASP10-3-2,ASP10-3,JEA-1C-ASP10,2,19N01555,281,ASP10,10,,577.0,Ap1b,5.0,10.0,0.67,,dsp4sh_000221
46.78836851,-117.4595972,578,ASP10-3-3,ASP10-3,JEA-1C-ASP10,3,19N01556,281,ASP10,10,,578.0,Ap2,10.0,27.0,0.46,1.54,dsp4sh_000221
46.78836851,-117.4595972,579,ASP10-3-4,ASP10-3,JEA-1C-ASP10,4,19N01557,281,ASP10,10,,579.0,A,27.0,51.0,0.11,1.0,dsp4sh_000221
46.78836851,-117.4595972,580,ASP10-3-5,ASP10-3,JEA-1C-ASP10,5,19N01558,281,ASP10,10,,580.0,AB,51.0,78.0,0.08,1.22,dsp4sh_000221
46.78836851,-117.4595972,581,ASP10-3-6,ASP10-3,JEA-1C-ASP10,6,,281,ASP10,10,,581.0,Bw1,78.0,105.0,0.07,1.15,dsp4sh_000221
46.78836851,-117.4595972,582,ASP10-3-7,ASP10-3,JEA-1C-ASP10,7,,281,ASP10,10,,582.0,Bw2,105.0,122.0,0.05,1.07,dsp4sh_000221
46.78188975,-117.0822114,583,ASP6-1-1,ASP6-1,KUI-1A-ASP6,1,19N01502,287,ASP6,6,,583.0,Ap1a,0.0,5.0,2.58,0.99,dsp4sh_000218
46.78188975,-117.0822114,584,ASP6-1-2,ASP6-1,KUI-1A-ASP6,2,19N01503,287,ASP6,6,,584.0,Ap1b,5.0,10.0,1.69,1.02,dsp4sh_000218
46.78188975,-117.0822114,585,ASP6-1-3,ASP6-1,KUI-1A-ASP6,3,19N01504,287,ASP6,6,,585.0,Ap2,10.0,28.0,1.5,1.13,dsp4sh_000218
46.78188975,-117.0822114,586,ASP6-1-4,ASP6-1,KUI-1A-ASP6,4,19N01505,287,ASP6,6,,586.0,A,28.0,48.0,0.68,1.22,dsp4sh_000218
46.78188975,-117.0822114,587,ASP6-1-5,ASP6-1,KUI-1A-ASP6,5,19N01506,287,ASP6,6,,587.0,AB,48.0,72.0,0.4,1.16,dsp4sh_000218
46.78188975,-117.0822114,588,ASP6-1-6,ASP6-1,KUI-1A-ASP6,6,,287,ASP6,6,,588.0,Bw1,72.0,92.0,0.26,1.23,dsp4sh_000218
46.78188975,-117.0822114,589,ASP6-1-7,ASP6-1,KUI-1A-ASP6,7,,287,ASP6,6,,589.0,Bw2,92.0,122.0,0.21,1.15,dsp4sh_000218
46.78188975,-117.0822114,590,ASP6-2-1,ASP6-2,KUI-1B-ASP6,1,19N01507,288,ASP6,6,,590.0,Ap1a,0.0,5.0,2.41,0.87,dsp4sh_000218
46.78188975,-117.0822114,591,ASP6-2-2,ASP6-2,KUI-1B-ASP6,2,19N01508,288,ASP6,6,,591.0,Ap1b,5.0,10.0,2.04,0.7,dsp4sh_000218
46.78188975,-117.0822114,592,ASP6-2-3,ASP6-2,KUI-1B-ASP6,3,19N01509,288,ASP6,6,,592.0,Ap2,10.0,33.0,1.51,1.05,dsp4sh_000218
46.78188975,-117.0822114,593,ASP6-2-4,ASP6-2,KUI-1B-ASP6,4,19N01510,288,ASP6,6,,593.0,A,33.0,57.0,0.97,0.6,dsp4sh_000218
46.78188975,-117.0822114,594,ASP6-2-5,ASP6-2,KUI-1B-ASP6,5,19N01511,288,ASP6,6,,594.0,AB,57.0,88.0,0.65,1.18,dsp4sh_000218
46.78188975,-117.0822114,595,ASP6-2-6,ASP6-2,KUI-1B-ASP6,6,,288,ASP6,6,,595.0,Bw1,88.0,106.0,0.5,1.1,dsp4sh_000218
46.78188975,-117.0822114,596,ASP6-2-7,ASP6-2,KUI-1B-ASP6,7,,288,ASP6,6,,596.0,Bw2,106.0,122.0,0.38,1.16,dsp4sh_000218
46.78188975,-117.0822114,597,ASP6-3-1,ASP6-3,KUI-1C-ASP6,1,19N01512,290,ASP6,6,,597.0,Ap1a,0.0,5.0,2.69,1.07,dsp4sh_000218
46.78188975,-117.0822114,598,ASP6-3-2,ASP6-3,KUI-1C-ASP6,2,19N01513,290,ASP6,6,,598.0,Ap1b,5.0,10.0,1.87,1.05,dsp4sh_000218
46.78188975,-117.0822114,599,ASP6-3-3,ASP6-3,KUI-1C-ASP6,3,19N01514,290,ASP6,6,,599.0,Ap2,10.0,28.0,1.84,1.12,dsp4sh_000218
46.78188975,-117.0822114,600,ASP6-3-4,ASP6-3,KUI-1C-ASP6,4,19N01515,290,ASP6,6,,600.0,A,28.0,61.0,1.31,0.85,dsp4sh_000218
46.78188975,-117.0822114,601,ASP6-3-5,ASP6-3,KUI-1C-ASP6,5,19N01516,290,ASP6,6,,601.0,A,61.0,88.0,0.97,1.13,dsp4sh_000218
46.78188975,-117.0822114,602,ASP6-3-6,ASP6-3,KUI-1C-ASP6,6,,290,ASP6,6,,602.0,AB,88.0,109.0,0.68,1.14,dsp4sh_000218
46.78188975,-117.0822114,603,ASP6-3-7,ASP6-3,KUI-1C-ASP6,7,,290,ASP6,6,,603.0,Bw1,109.0,122.0,0.31,1.63,dsp4sh_000218
46.78188975,-117.0822114,604,BAU3-1-1,BAU3-1,KUI-2A-BAU3,1,19N01517,291,BAU3,3,,604.0,Ap1a,0.0,5.0,2.05,0.77,dsp4sh_000218
46.78188975,-117.0822114,605,BAU3-1-2,BAU3-1,KUI-2A-BAU3,2,19N01518,291,BAU3,3,,605.0,Ap1b,5.0,10.0,1.65,0.71,dsp4sh_000218
46.78188975,-117.0822114,606,BAU3-1-3,BAU3-1,KUI-2A-BAU3,3,19N01519,291,BAU3,3,,606.0,Ap2,10.0,34.0,0.93,1.06,dsp4sh_000218
46.78188975,-117.0822114,607,BAU3-1-4,BAU3-1,KUI-2A-BAU3,4,19N01520,291,BAU3,3,,607.0,A,34.0,70.0,0.47,1.06,dsp4sh_000218
46.78188975,-117.0822114,608,BAU3-1-5,BAU3-1,KUI-2A-BAU3,5,,291,BAU3,3,,608.0,AB,70.0,100.0,0.44,1.09,dsp4sh_000218
46.78188975,-117.0822114,609,BAU3-1-6,BAU3-1,KUI-2A-BAU3,6,,291,BAU3,3,,609.0,Bw1,100.0,122.0,0.41,1.06,dsp4sh_000218
46.74504916,-117.4236809,610,BAU3-2-1,BAU3-2,KUI-2B-BAU3,1,19N01521,292,BAU3,3,,610.0,Ap1a,0.0,5.0,1.75,0.72,dsp4sh_000212
46.74504916,-117.4236809,611,BAU3-2-2,BAU3-2,KUI-2B-BAU3,2,19N01522,292,BAU3,3,,611.0,Ap1b,5.0,10.0,1.33,0.67,dsp4sh_000212
46.74504916,-117.4236809,612,BAU3-2-3,BAU3-2,KUI-2B-BAU3,3,19N01523,292,BAU3,3,,612.0,Ap2,10.0,38.0,0.84,0.99,dsp4sh_000212
46.74504916,-117.4236809,613,BAU3-2-4,BAU3-2,KUI-2B-BAU3,4,19N01524,292,BAU3,3,,613.0,A,38.0,75.0,0.56,1.15,dsp4sh_000212
46.74504916,-117.4236809,614,BAU3-2-5,BAU3-2,KUI-2B-BAU3,5,,292,BAU3,3,,614.0,AB,75.0,103.0,0.51,1.14,dsp4sh_000212
46.74504916,-117.4236809,615,BAU3-2-6,BAU3-2,KUI-2B-BAU3,6,,292,BAU3,3,,615.0,Bw1,103.0,122.0,0.2,1.12,dsp4sh_000212
46.74504916,-117.4236809,616,BAU3-3-1,BAU3-3,KUI-2C-BAU3,1,19N01525,293,BAU3,3,,616.0,Ap1a,0.0,5.0,1.9,0.72,dsp4sh_000212
46.74504916,-117.4236809,617,BAU3-3-2,BAU3-3,KUI-2C-BAU3,2,19N01526,293,BAU3,3,,617.0,Ap1b,5.0,10.0,1.44,0.71,dsp4sh_000212
46.74504916,-117.4236809,618,BAU3-3-3,BAU3-3,KUI-2C-BAU3,3,19N01527,293,BAU3,3,,618.0,Ap2,10.0,33.0,0.86,1.0,dsp4sh_000212
46.74504916,-117.4236809,619,BAU3-3-4,BAU3-3,KUI-2C-BAU3,4,19N01528,293,BAU3,3,,619.0,A,33.0,72.0,0.51,0.99,dsp4sh_000212
46.74504916,-117.4236809,620,BAU3-3-5,BAU3-3,KUI-2C-BAU3,5,,293,BAU3,3,,620.0,AB,72.0,94.0,0.3,0.99,dsp4sh_000212
46.74504916,-117.4236809,621,BAU3-3-6,BAU3-3,KUI-2C-BAU3,6,,293,BAU3,3,,621.0,Bw1,94.0,122.0,0.18,0.6,dsp4sh_000212
46.74504916,-117.4236809,622,BAU8-1-1,BAU8-1,LYM-1A-BAU8,1,19N01559,294,BAU8,8,,622.0,Ap1a,0.0,5.0,2.057,,dsp4sh_000212
46.74504916,-117.4236809,623,BAU8-1-2,BAU8-1,LYM-1A-BAU8,2,19N01560,294,BAU8,8,,623.0,Ap1b,5.0,10.0,2.215,,dsp4sh_000212
46.74504916,-117.4236809,624,BAU8-1-3,BAU8-1,LYM-1A-BAU8,3,19N01561,294,BAU8,8,,624.0,Ap2,10.0,29.0,2.0668,0.8,dsp4sh_000212
46.74504916,-117.4236809,625,BAU8-1-4,BAU8-1,LYM-1A-BAU8,4,19N01562,294,BAU8,8,,625.0,A,29.0,79.0,2.5018,0.74,dsp4sh_000212
46.74504916,-117.4236809,626,BAU8-1-5,BAU8-1,LYM-1A-BAU8,5,,294,BAU8,8,,626.0,AB,79.0,106.0,1.925,0.9,dsp4sh_000212
46.74504916,-117.4236809,627,BAU8-1-6,BAU8-1,LYM-1A-BAU8,6,,294,BAU8,8,,627.0,Bw1,106.0,122.0,1.3431,,dsp4sh_000212
46.74504915,-117.4236809,628,BAU8-2-1,BAU8-2,LYM-1B-BAU8,1,19N01563,295,BAU8,8,,628.0,Ap1a,0.0,5.0,2.0435,,dsp4sh_000211
46.74504915,-117.4236809,629,BAU8-2-2,BAU8-2,LYM-1B-BAU8,2,19N01564,295,BAU8,8,,629.0,Ap1b,5.0,10.0,1.9509,,dsp4sh_000211
46.74504915,-117.4236809,630,BAU8-2-3,BAU8-2,LYM-1B-BAU8,3,19N01565,295,BAU8,8,,630.0,Ap2,10.0,26.0,1.811,0.98,dsp4sh_000211
46.74504915,-117.4236809,631,BAU8-2-4,BAU8-2,LYM-1B-BAU8,4,19N01566,295,BAU8,8,,631.0,A,26.0,56.0,1.9217,,dsp4sh_000211
46.74504915,-117.4236809,632,BAU8-2-5,BAU8-2,LYM-1B-BAU8,5,19N01567,295,BAU8,8,,632.0,AB,56.0,77.0,2.6226,0.9,dsp4sh_000211
46.74504915,-117.4236809,633,BAU8-2-6,BAU8-2,LYM-1B-BAU8,6,,295,BAU8,8,,633.0,Bw1,77.0,96.0,2.1902,,dsp4sh_000211
46.74504915,-117.4236809,634,BAU8-2-7,BAU8-2,LYM-1B-BAU8,7,,295,BAU8,8,,634.0,Bw2,96.0,122.0,1.0746,,dsp4sh_000211
46.74504922,-117.4236808,635,BAU8-3-1,BAU8-3,LYM-1C-BAU8,1,19N01568,296,BAU8,8,,635.0,Ap1a,0.0,5.0,2.4254,,dsp4sh_000214
46.74504922,-117.4236808,636,BAU8-3-2,BAU8-3,LYM-1C-BAU8,2,19N01569,296,BAU8,8,,636.0,Ap1b,5.0,10.0,2.1139,,dsp4sh_000214
46.74504922,-117.4236808,637,BAU8-3-3,BAU8-3,LYM-1C-BAU8,3,19N01570,296,BAU8,8,,637.0,Ap2,10.0,24.0,1.9411,1.54,dsp4sh_000214
46.74504922,-117.4236808,638,BAU8-3-4,BAU8-3,LYM-1C-BAU8,4,19N01571,296,BAU8,8,,638.0,A,24.0,62.0,1.9273,0.85,dsp4sh_000214
46.74504922,-117.4236808,639,BAU8-3-5,BAU8-3,LYM-1C-BAU8,5,19N01572,296,BAU8,8,,639.0,AB,62.0,85.0,1.6069,,dsp4sh_000214
46.74504922,-117.4236808,640,BAU8-3-6,BAU8-3,LYM-1C-BAU8,6,,296,BAU8,8,,640.0,Bw1,85.0,108.0,1.1349,,dsp4sh_000214
46.74504922,-117.4236808,641,BAU8-3-7,BAU8-3,LYM-1C-BAU8,7,,296,BAU8,8,,641.0,Bw2,108.0,122.0,0.83987,,dsp4sh_000214
46.75739636,-117.1998969,642,PGL7-7a-1,PGL7-7a,PCFS1-PGL7a,1,,303,PGL7,7,,642.0,Ap1a,0.0,5.0,1.8348,,dsp4sh_000215
46.75739636,-117.1998969,643,PGL7-7a-2,PGL7-7a,PCFS1-PGL7a,2,,303,PGL7,7,,643.0,Ap1b,5.0,10.0,1.6937,,dsp4sh_000215
46.75739636,-117.1998969,644,PGL7-7a-3,PGL7-7a,PCFS1-PGL7a,3,,303,PGL7,7,,644.0,Ap2,10.0,20.0,1.215,1.13,dsp4sh_000215
46.75739636,-117.1998969,645,PGL7-7a-4,PGL7-7a,PCFS1-PGL7a,4,,303,PGL7,7,,645.0,A,20.0,41.0,0.54155,1.15,dsp4sh_000215
46.75739636,-117.1998969,646,PGL7-7a-5,PGL7-7a,PCFS1-PGL7a,5,,303,PGL7,7,,646.0,AB,41.0,64.0,0.37795,1.2,dsp4sh_000215
46.75739636,-117.1998969,647,PGL7-7a-6,PGL7-7a,PCFS1-PGL7a,6,,303,PGL7,7,,647.0,Bw1,64.0,99.0,0.25638,,dsp4sh_000215
46.75739636,-117.1998969,648,PGL7-7a-7,PGL7-7a,PCFS1-PGL7a,7,,303,PGL7,7,,648.0,Bw2,99.0,122.0,0.14312,,dsp4sh_000215
46.75739636,-117.1998969,649,PGL7-7b-1,PGL7-7b,PCFS1-PGL7b,1,,304,PGL7,7,,649.0,Ap1a,0.0,5.0,2.5639,0.79,dsp4sh_000215
46.75739636,-117.1998969,650,PGL7-7b-2,PGL7-7b,PCFS1-PGL7b,2,,304,PGL7,7,,650.0,Ap1b,5.0,10.0,1.9045,0.76,dsp4sh_000215
46.75739636,-117.1998969,651,PGL7-7b-3,PGL7-7b,PCFS1-PGL7b,3,,304,PGL7,7,,651.0,Ap2,10.0,22.0,1.4214,1.07,dsp4sh_000215
46.75739636,-117.1998969,652,PGL7-7b-4,PGL7-7b,PCFS1-PGL7b,4,,304,PGL7,7,,652.0,A,22.0,45.0,0.97936,1.03,dsp4sh_000215
46.75739636,-117.1998969,653,PGL7-7b-5,PGL7-7b,PCFS1-PGL7b,5,,304,PGL7,7,,653.0,AB,45.0,67.0,0.47664,,dsp4sh_000215
46.75739636,-117.1998969,654,PGL7-7b-6,PGL7-7b,PCFS1-PGL7b,6,,304,PGL7,7,,654.0,Bw1,67.0,103.0,0.29965,1.29,dsp4sh_000215
